,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
ts 1.000E-03 mean,6.20901420954948e-06,9.927668200440652e-07,1.136596850885875e-06,6.48521314439324e-06,1.205584214393702e-06,4.414729019903029e-07,2.739277923208969e-06,1.386856249905266e-06,4.6152420787024316e-06,3.5294132367980775e-07,1.2924961279389089e-05,3.934900814325424e-06,6.346945375978273e-07,7.675213521390985e-07,3.042660667032716e-06,1.0270701041279128e-06,3.4722323709730455e-07,3.171196065906541e-06,2.5459269778608874e-06,9.897023187951858e-07,8.600255530949135e-07,5.07614507662522e-07,1.0198991701392146e-05,2.406633059601246e-06,1.4641426729006204e-05,9.595571879666756e-07,4.5957134263928406e-07,1.1489264614117142e-06,2.2600218450121578e-06,1.0234707890233118e-05,2.040584906960936e-06,3.122192868761353e-07,6.554275716671915e-07,9.044599212379273e-07,6.733379919338388e-07,3.7946855673207025e-06,4.395107469609671e-07,1.2643301169647903e-06,4.839811646824188e-07,1.0970560601413921e-06,1.2058207570531593e-06,1.6269373310832992e-06,1.1741051706670262e-06,2.0868291599196597e-06,1.5178595098682684e-06,2.2540993073036743e-06,2.210793386758032e-06,4.92790573658632e-07,1.0527884655347741e-06,2.623084102385908e-06
ts 1.000E-03 slope,-0.7444394408883594,-0.19862266419806712,-0.708434491943183,-0.5048630088152757,-0.06899467735044218,-0.16871765407428316,-1.5183394783903534,-0.43770635110100997,-1.004905730865164,-0.06666601394454028,-0.6160921739939291,-1.0130372489632888,-0.49978958705337506,-0.44141247897291175,-1.4401163682042288,-0.19278856041680942,-0.07512028291515059,-1.3150585909544885,-1.1166691124085817,-0.5537289397169224,-0.14236369029191193,-0.039426449520211834,-1.5061345794953849,-0.7677593561879278,-0.8189683895893461,-0.08935721122432609,-0.1574674272651623,-0.26063059318757836,-1.4237919899192544,-1.13401527462502,-0.5090158417071153,-0.03871412612994098,-0.15022236441165823,-0.2983018040472923,-0.30479222996335004,-0.9026742155345171,-0.23686167754716528,-0.1469402953482676,-0.09037302480984359,-0.3729989314469724,-0.24018043714140996,-1.1681556919093576,-0.3969857999152117,-0.8866560508403161,-0.5260308943286377,-0.39768453729266945,-0.2639910072930653,-0.03525998237865961,-0.21567532387330404,-1.0597110028403818
ts 1.000E-03 std,0.00028782560932324547,0.00035007355393319,0.0005198155086740665,0.0006048590287385936,6.021507502989346e-06,2.182916006690226e-05,0.002927626359257406,0.0002231929246496136,0.0010482236203423845,6.2730875543867795e-06,0.0002647895314306747,0.001504899284216438,0.00010387039748276325,0.0001231660823070611,0.002978896617193467,9.992102625834367e-06,5.505347572383094e-06,0.002674377993158257,0.002530345378307067,0.00014178945078172778,0.0007105497329109742,4.695375912089399e-06,0.0017527734170088441,0.0005367577896474421,0.0005923127923601756,9.858196901710668e-06,1.8582672162360797e-05,4.5850904276119184e-05,0.005053594779379833,0.0016738776577747629,6.974725832458977e-05,4.889836251932295e-06,9.421174590032901e-06,0.00011852641263713713,7.233027029970897e-05,0.0005662547096756797,3.589119934901275e-05,1.6466846047920485e-05,8.85572776546453e-06,0.00010225111716386938,2.3462434722808166e-05,0.0020781620519525973,0.00016797133553864512,0.00040562826648650186,0.00017293413100041488,5.5877568433455464e-05,2.4168105780494837e-05,4.851176693734571e-06,0.00034917188031631584,0.0012705022545982676
ts 3.594E-03 mean,8.984778880806223e-06,2.825503999185383e-06,2.833621687966226e-06,2.7009197125822716e-05,3.304015086558584e-06,3.458352370553746e-06,1.10452211183484e-05,0.00027942978804599406,6.766575694317706e-06,7.503637624072365e-05,2.177505818969625e-06,1.8439240403574204e-06,2.1609054652136536e-06,1.4907373300830233e-06,2.4582447800963816e-06,6.862598173573465e-06,1.011484611371012e-05,3.6190073002597874e-05,1.2230457545469016e-06,1.8426995979440064e-06,3.09936113337104e-06,1.4440642913498392e-06,2.2085842669203168e-06,3.0844494240241788e-06,2.9774343436845553e-06,2.789164008506584e-06,1.8444053123009214e-05,2.580611139952563e-06,6.398367454017025e-06,2.276207101797155e-06,2.4270775639798046e-06,2.7512209857413883e-06,7.52816863392371e-06,4.818186594615308e-06,8.153694327547485e-06,6.191085645704588e-06,5.880631619978869e-05,1.3174410969711918e-06,1.756962581589194e-06,2.6790928188840893e-06,5.021487210863552e-06,4.663293686524214e-06,2.86722272831216e-06,2.1405111437135536e-06,5.749919292790019e-05,3.359296141040117e-05,4.5010551063330165e-05,1.142501535064704e-06,7.847419726859413e-06,3.1765504328143332e-06
ts 3.594E-03 slope,-0.822727601180554,-0.3639797568669456,-0.6430322566209054,-0.6379166394014937,-0.5925919461098813,-0.4056214974801819,-0.6221871844789353,-0.7537479962379859,-0.6755136147310636,-1.105073227330851,-0.21309369854161903,-0.1991302349106136,-0.05226036923347204,-0.07238843481329076,-0.14959504256276704,-0.22590905634026595,-0.49221297816371634,-0.4537319205830965,-0.025757262330257588,-0.4127145623345773,-0.24243700951891656,-0.06983547624651928,-0.1780509919142032,-0.44113157723468155,-0.9092138865544156,-0.22354870528602303,-0.48609925092925715,-0.23464788407180096,-1.4224800374071644,-0.03979287685405442,-0.22925211292759473,-0.09799378115975733,-0.5960723556439687,-0.27670258117166574,-1.3765482961387931,-0.6703732996443117,-1.55466945610276,-0.02430111967668613,-0.055786729925391625,-0.3473294365916973,-0.39364067188575447,-1.0310252551265169,-0.04351324748652057,-0.028122922533707028,-1.2754714726181655,-0.8665377745963766,-1.1116838190137364,-0.01811951841025755,-0.3858317082610408,-0.3695240163944713
ts 3.594E-03 std,0.009076465757044233,6.545674587314385e-05,0.00032622252841275375,0.00031183392813184955,0.0003499987887404863,6.0794781714599553e-05,0.004193464264013998,0.0002875812033272624,0.00028213403402054774,0.0013285086932173149,3.231052336918289e-05,9.645778045335602e-06,1.1900237905600938e-05,1.2462766237325947e-05,1.4659648649228308e-05,2.0406156914277373e-05,0.00017740361415982545,0.00253189392340236,4.790190579258017e-06,9.02104703811945e-05,2.7128775212276897e-05,1.1184275751359653e-05,1.3530079243370908e-05,0.00012828227319081902,0.0011008508040277348,3.5065913474159254e-05,0.0002262139855702265,0.0022091472319566295,0.0037083358834107444,5.192287314211889e-06,2.166497644746974e-05,1.1669387969096981e-05,0.0017191217779722796,0.0018920710653020322,0.0018436241907269883,0.00025694679669307184,0.0019256794694590851,4.661021277021957e-06,5.614211979475865e-06,3.9334116561562384e-05,0.00011183169372923188,0.0017298426284892018,5.530479596310377e-06,4.785257459209647e-06,0.0012412284890846842,0.0005517580811253679,0.0006101778003900474,4.483184631998037e-06,0.00035359605429592097,0.0001119758608529139
ts 1.292E-02 mean,5.878022768550062e-06,6.518104680366838e-06,1.543886686692488e-05,2.5877207435179202e-05,8.751306477723674e-06,3.217227759547889e-05,7.037952925207833e-06,4.742171231023769e-06,0.00018108094141504116,8.251729985835496e-06,0.0001117031114436144,8.26600826935836e-06,4.611021610930811e-06,0.0004483401992626649,1.1120540754410453e-05,1.3662979535399928e-05,8.940348839644143e-06,0.0004868785726690518,2.4592750975177532e-05,7.501865184431291e-06,5.028640056338654e-06,0.00015191264254204613,7.973596819368066e-05,5.64966844815319e-06,5.5391440391440985e-05,9.622755426217266e-06,7.79936066841982e-05,9.64104832350678e-06,9.603155190532094e-06,1.4501182733501105e-05,2.137198303152145e-05,4.40520581370507e-06,1.0322602542180472e-05,1.5083102154225575e-05,1.768438123209037e-05,7.833235217192116e-06,9.329954934493681e-06,2.626640219228205e-05,0.00010315611836171926,5.227934216270446e-05,9.849712229878092e-06,3.81112167861095e-06,2.2988067010071168e-05,6.403442601487026e-05,3.680638822804477e-05,1.5635116817892567e-05,7.242796091975422e-05,3.213930293766342e-05,1.032656128799944e-05,8.331071985729744e-05
ts 1.292E-02 slope,-0.06006699501882543,-0.07479113103724387,-1.0428957288949292,-0.4617556558146783,-0.33947083667570804,-1.0122091575750352,-0.1670393815998607,-0.03352282094738591,-0.5050887547914593,-0.29040994832080064,-0.4077564108679907,-0.5276697111608788,-0.02909771025318105,-0.8698762132790393,-0.2466412089871438,-0.17110272061068751,-0.14122399233563182,-1.1245330015606851,-0.3235347126677198,-0.13776018787577676,-0.015048353702180389,-1.0873309902149715,-0.2974881460100611,-0.07014935513164464,-2.738752070084172,-0.4553486329915354,-0.6586135364191037,-0.20205590861680886,-0.09756515406240114,-0.5945864860173397,-0.4250898645763353,-0.01939169793138599,-0.3314520537841767,-0.2001135803945786,-1.0832539490633666,-0.2514201669044871,-0.10011726414596611,-0.7954843897902597,-0.12801835514707738,-1.30339799938022,-0.1286429187926222,-0.006714591806673324,-0.5790673950376556,-0.4304469416453695,-1.5081434977526917,-0.2107162587806587,-0.5697977317584411,-1.0859858988205988,-0.04115081079126861,-2.1563696687104534
ts 1.292E-02 std,5.403672005135533e-06,7.0015168218979444e-06,0.001840088452262631,0.00017552914744446235,9.447046231380739e-05,0.0015104407971746495,1.848627466375697e-05,4.7304295282631215e-06,0.0030022113009764858,6.795465202362419e-05,9.009937015760368e-05,0.00026099270393993785,4.8649927471729405e-06,0.000481934474073069,2.190933909309593e-05,0.00018563567401197985,2.210245825459755e-05,0.004255625692797435,0.0019242156976526298,9.061027689027044e-06,4.532953625307039e-06,0.004033238302755257,0.0001898123775087421,6.9646165750946634e-06,0.014091100934315185,0.00011148009351067274,0.00026020479276372125,2.4687209907508685e-05,6.522002425246234e-06,0.0004978658628697022,9.511324881840301e-05,4.587151532364455e-06,7.77003532266049e-05,0.00035194922686780015,0.002015339576907505,1.2634205640975122e-05,5.3044775318932254e-05,0.003591916507347722,4.1581729613779706e-05,0.002243032488284743,0.00019490349401610113,4.416613664375374e-06,0.0002825732583172365,6.526179119184235e-05,0.0037964250028097147,3.484570420142236e-05,0.00010795287144080392,0.0036475612384968227,0.0001241002940080536,0.0064548666484113915
ts 4.642E-02 mean,0.00013990436956121994,0.00016832278928252214,3.953299641765889e-05,0.00010993606965776064,2.731762478447148e-05,0.00016891203798450208,8.390087616824739e-05,3.0031689742850337e-05,0.0001464108691128322,0.00030355188197375775,4.406240350232199e-05,6.560212959335817e-05,1.7691033863118453e-05,0.00018866515843539888,5.238134496022649e-05,2.583030456294143e-05,0.0002007236928412606,4.982873916849478e-05,0.0001680772584325966,1.866313709427787e-05,2.7123448489840363e-05,2.738485270102371e-05,7.687206592511723e-05,1.7453217670702383e-05,2.5558729474072346e-05,1.5708695411982155e-05,0.0003990031955511962,0.00014038370747085173,0.000413666558096923,1.766604537089672e-05,0.0001318275760341654,8.918362411152455e-05,5.274411538165284e-05,3.449765475005444e-05,0.00017714934826566604,4.58046748629863e-05,0.0001096759127170422,1.7688653156107363e-05,4.128076776061244e-05,0.00016456907601141655,8.163289993028324e-05,0.00011600522043599171,3.577795282452908e-05,1.6147865279089078e-05,3.272610581711388e-05,2.30675396721533e-05,9.916773793764034e-05,3.1769862531415107e-05,0.00011880978875484618,0.00019134018687397064
ts 4.642E-02 slope,-0.7354237084745048,-1.9228009883846378,-0.10879603401773007,-0.43421686565222906,-0.3884649829882939,-1.1203580387824643,-0.39501378089439354,-0.0438643940448102,-1.2729871435201505,-0.6982973177279028,-0.5653681829348094,-0.6167677449091319,-0.06800096547088329,-2.3822560985772645,-0.19379708762468778,-0.20736623456030834,-1.393723265092259,-0.5881728094152309,-0.47413899498709555,-0.02848396932545928,-0.08933009714835681,-0.040278935802422026,-0.8841316126478886,-0.02880206436682467,-0.04976095496224408,-0.03370941515886998,-0.5145160349924441,-0.4883023354748311,-0.6432244636814389,-0.05151779483762923,-0.4385660325089641,-0.7515801843383038,-0.473082655000224,-0.09226650143814757,-0.643552563422053,-0.05772375888459944,-0.7891499783983289,-0.06067561578123729,-0.21862625894157242,-1.4642344672257188,-1.3728585814372691,-0.6476812047030821,-0.250528032580185,-0.0334712308588921,-0.10029151941756048,-0.059321632935670866,-0.8586203628185584,-0.06856130525107018,-0.5848395766166865,-1.2712024399109727
ts 4.642E-02 std,0.0034843016110065496,0.007046918237822579,1.0660142949972033e-05,0.002973077258154975,0.00010462525305558924,0.0004947131216654451,0.003005936887344959,5.335196581141017e-06,0.0041053222692654535,0.0003819809794803986,0.00015942746693516316,0.00022632911833447738,5.481994055794618e-06,0.008738129453469457,1.381201047823576e-05,1.868513477886306e-05,0.003039394384242184,0.000500704707326453,0.006212626966996038,4.520677571121962e-06,7.731255498721383e-06,4.958444280344646e-06,0.00035403306358440946,4.483316256932964e-06,2.4984784956404716e-05,4.730168641022993e-06,0.00020314059376693564,0.0031806943443267867,0.00013467397568283759,1.5625637603395456e-05,0.0001099148171330922,0.0003068302310548329,8.370573692114645e-05,2.6838109001837497e-05,0.00032598320430807443,1.0355109531047277e-05,0.0017609429706676896,6.360825699750209e-06,1.4135283210572108e-05,0.005947105441074025,0.004813970861840786,0.005216000444196855,3.249999455344159e-05,4.445238619902299e-06,9.71467322229498e-06,5.340599610753485e-06,0.00024245842070027407,5.467651783209034e-06,0.00016014439313976223,0.0017880474566447794
ts 1.668E-01 mean,0.0009132554685682014,0.00025934313338972785,6.822549954696651e-05,0.00013886419617975372,0.0001240678563397017,0.0010409709096509028,9.741317548702156e-05,0.0007627439209699241,0.0003027734307919481,0.000448332212063924,0.0012378686905952423,0.00024437199389894465,0.0007846427445840782,0.0001067646624304711,0.0002786560000006452,0.00016535135488813762,0.00023792332113583404,0.00010614078013594864,0.0001528457124171866,0.0003015057543010442,0.000589124525299538,0.0007427041347966875,0.0012029331983861547,0.00012267469834627433,0.0007445402024442511,0.00449546874159664,0.0001231406813465232,0.0005163959731381754,0.00033629519126268496,6.778449484296782e-05,0.0003751087880470982,0.00018036285402878613,0.0012581616051445294,0.00037530126778267985,9.775845318450019e-05,0.0002532551077704725,0.00012235475968343413,0.0004528952274563329,0.00039501873332081576,0.0004974635188476612,0.0015270893582011089,0.00045846717282058494,0.000151618139059024,0.0002515793602735843,0.000549342313501449,0.0001263519019091283,0.000369796606251492,7.607701513817309e-05,0.0005678783694101511,0.0016959258403333396
ts 1.668E-01 slope,-0.7497678396251191,-0.33095175070949,-0.06406087777815142,-0.16946617206433093,-0.06680441194815954,-1.2370461298007769,-0.09425075541004779,-2.2326469755553435,-0.1646752769469554,-0.5902031812417216,-0.5080250462764805,-0.7183667746070435,-0.44215474822135487,-0.04983128073065009,-1.3820957132059686,-0.20404015342036108,-0.16097994972178817,0.0008270395336399135,-0.22138375717766887,-0.5966957509307568,-1.2714158712723411,-0.5477427179015761,-0.514591251647842,-0.13304288980027934,-0.5773038419754933,-0.7905121692519604,-0.30345962659362213,-0.6264328658796867,-1.2915009267905284,-0.011976536029153875,-0.28327775518688836,-0.20737764901063196,-0.6015638360448792,-0.9462778251045509,-0.11912753276431007,-0.6948188766935287,-0.19965309612092091,-1.4651874717415814,-0.5611465541579338,-0.4694903714081379,-0.25919470668639816,-1.0910478083055615,-0.3630204468983595,-0.6071837854749316,-0.1843259163800432,-0.19617778681114623,-0.4735119356403368,-0.2545263307668829,-1.2255992576517964,-2.062559317434595
