time,species_1,species_2,species_3,species_4
2.49500E+01,6.83493E-03,2.18270E+00,1.46286E+01,9.91235E+01
2.50000E+01,7.18336E-03,2.09701E+00,1.51243E+01,9.88577E+01
2.50500E+01,7.68548E-03,2.12389E+00,1.54680E+01,1.00082E+02
2.51000E+01,7.70650E-03,2.10921E+00,1.52614E+01,1.00174E+02
2.51500E+01,7.84985E-03,2.12520E+00,1.51761E+01,9.84231E+01
2.52000E+01,7.80048E-03,2.10721E+00,1.50847E+01,1.00877E+02
2.52500E+01,7.64465E-03,2.18942E+00,1.53704E+01,9.98993E+01
2.53000E+01,7.13736E-03,2.19889E+00,1.47684E+01,1.00526E+02
2.53500E+01,7.00841E-03,2.16806E+00,1.47681E+01,9.98644E+01
2.54000E+01,6.93122E-03,2.10505E+00,1.45756E+01,9.81563E+01
2.54500E+01,7.05120E-03,2.06017E+00,1.46505E+01,9.88843E+01
2.55000E+01,6.85576E-03,2.05537E+00,1.46519E+01,9.84757E+01
2.55500E+01,6.87757E-03,2.06037E+00,1.45695E+01,1.02359E+02
2.56000E+01,6.54769E-03,2.04766E+00,1.48071E+01,1.00047E+02
2.56500E+01,6.60946E-03,2.02595E+00,1.53059E+01,9.86278E+01
2.57000E+01,6.72671E-03,2.00352E+00,1.48932E+01,1.01850E+02
2.57500E+01,6.76659E-03,2.00057E+00,1.49141E+01,1.00403E+02
2.58000E+01,6.73753E-03,1.89396E+00,1.49100E+01,1.01133E+02
2.58500E+01,6.76070E-03,1.97348E+00,1.46078E+01,9.87977E+01
2.59000E+01,6.74220E-03,1.91980E+00,1.50461E+01,9.90784E+01
2.59500E+01,6.60284E-03,1.99908E+00,1.47175E+01,9.86712E+01
2.60000E+01,6.63776E-03,1.97116E+00,1.48192E+01,9.89479E+01
2.60500E+01,6.63758E-03,2.02045E+00,1.48662E+01,9.98613E+01
2.61000E+01,6.62028E-03,2.02217E+00,1.46913E+01,9.88960E+01
2.61500E+01,6.89205E-03,1.97741E+00,1.53668E+01,1.00908E+02
2.62000E+01,6.87404E-03,2.05276E+00,1.52224E+01,1.00783E+02
2.62500E+01,6.94725E-03,2.14604E+00,1.48834E+01,9.87887E+01
2.63000E+01,6.93359E-03,2.13932E+00,1.47301E+01,1.01016E+02
2.63500E+01,6.94114E-03,2.10131E+00,1.45761E+01,9.88663E+01
2.64000E+01,6.82036E-03,2.06308E+00,1.43673E+01,9.98573E+01
2.64500E+01,7.25054E-03,2.01790E+00,1.44846E+01,9.94395E+01
2.65000E+01,7.14172E-03,2.04755E+00,1.50180E+01,1.00903E+02
2.65500E+01,7.23335E-03,1.98128E+00,1.53929E+01,1.00700E+02
2.66000E+01,7.50340E-03,1.95140E+00,1.46251E+01,9.93148E+01
2.66500E+01,7.49326E-03,1.96019E+00,1.45234E+01,1.01014E+02
2.67000E+01,7.69405E-03,2.01748E+00,1.47596E+01,1.00820E+02
2.67500E+01,7.62398E-03,1.96636E+00,1.48500E+01,9.95886E+01
2.68000E+01,7.55220E-03,1.93066E+00,1.47330E+01,9.99386E+01
2.68500E+01,7.67141E-03,1.96454E+00,1.51875E+01,9.86089E+01
2.69000E+01,7.66732E-03,1.93859E+00,1.52729E+01,1.00857E+02
2.69500E+01,7.70573E-03,1.94480E+00,1.54417E+01,1.00474E+02
2.70000E+01,7.63219E-03,1.92437E+00,1.50946E+01,9.96677E+01
2.70500E+01,7.69081E-03,1.94079E+00,1.50738E+01,1.01107E+02
2.71000E+01,7.61313E-03,1.95464E+00,1.49258E+01,9.77380E+01
2.71500E+01,7.79384E-03,2.01355E+00,1.48140E+01,9.95041E+01
2.72000E+01,7.79846E-03,2.07954E+00,1.48391E+01,1.00680E+02
2.72500E+01,7.73394E-03,2.01967E+00,1.50427E+01,9.84144E+01
2.73000E+01,7.53601E-03,1.92916E+00,1.49669E+01,1.01180E+02
2.73500E+01,7.42831E-03,1.87857E+00,1.51337E+01,9.93734E+01
2.74000E+01,7.69682E-03,1.97287E+00,1.51592E+01,9.98117E+01
2.74500E+01,7.67833E-03,1.92000E+00,1.49196E+01,1.00548E+02
2.75000E+01,7.67706E-03,1.93492E+00,1.46298E+01,9.91621E+01
2.75500E+01,7.73721E-03,2.03587E+00,1.48133E+01,1.00440E+02
2.76000E+01,7.42845E-03,2.00818E+00,1.48010E+01,9.92064E+01
2.76500E+01,7.66465E-03,1.93417E+00,1.52546E+01,1.01118E+02
2.77000E+01,7.44867E-03,1.98217E+00,1.51154E+01,9.97475E+01
2.77500E+01,7.40957E-03,2.01789E+00,1.51607E+01,1.00123E+02
2.78000E+01,7.38642E-03,1.99306E+00,1.53072E+01,1.00160E+02
2.78500E+01,7.18622E-03,2.01684E+00,1.51465E+01,1.01030E+02
2.79000E+01,7.39724E-03,1.96298E+00,1.51217E+01,1.00205E+02
2.79500E+01,6.89721E-03,1.98975E+00,1.56023E+01,9.96983E+01
2.80000E+01,6.95727E-03,1.99019E+00,1.52750E+01,9.82463E+01
2.80500E+01,6.86896E-03,2.01325E+00,1.52470E+01,9.94773E+01
2.81000E+01,7.02324E-03,2.12455E+00,1.46668E+01,1.00095E+02
2.81500E+01,7.38324E-03,2.10507E+00,1.46928E+01,1.00065E+02
2.82000E+01,7.30467E-03,2.09339E+00,1.49006E+01,1.01260E+02
2.82500E+01,7.42562E-03,2.12101E+00,1.47745E+01,1.00315E+02
2.83000E+01,7.05575E-03,2.10568E+00,1.48573E+01,1.00402E+02
2.83500E+01,6.94230E-03,2.07860E+00,1.50776E+01,1.01308E+02
2.84000E+01,6.84004E-03,2.19778E+00,1.52822E+01,1.02062E+02
2.84500E+01,6.65829E-03,2.25982E+00,1.48765E+01,9.84273E+01
2.85000E+01,6.69247E-03,2.18740E+00,1.47615E+01,1.00249E+02
2.85500E+01,6.88892E-03,2.14254E+00,1.45104E+01,1.01570E+02
2.86000E+01,6.58952E-03,2.16164E+00,1.47209E+01,9.99256E+01
2.86500E+01,6.77884E-03,2.13949E+00,1.46128E+01,9.96749E+01
2.87000E+01,6.48405E-03,2.17131E+00,1.47261E+01,9.77979E+01
2.87500E+01,6.47547E-03,2.22060E+00,1.49827E+01,9.99724E+01
2.88000E+01,6.46932E-03,2.31591E+00,1.55123E+01,9.87320E+01
2.88500E+01,6.53754E-03,2.30951E+00,1.50069E+01,1.00080E+02
2.89000E+01,6.41562E-03,2.28073E+00,1.49480E+01,1.00211E+02
2.89500E+01,6.38874E-03,2.25483E+00,1.52782E+01,9.90248E+01
2.90000E+01,6.36773E-03,2.19332E+00,1.49999E+01,9.93769E+01
2.90500E+01,6.30546E-03,2.19448E+00,1.50669E+01,9.73025E+01
2.91000E+01,6.60411E-03,2.13340E+00,1.48391E+01,1.00746E+02
2.91500E+01,6.58089E-03,2.07792E+00,1.50274E+01,9.86252E+01
2.92000E+01,6.64851E-03,2.04687E+00,1.49024E+01,1.00179E+02
2.92500E+01,6.57894E-03,2.00810E+00,1.51952E+01,1.00440E+02
2.93000E+01,6.66343E-03,2.01972E+00,1.54841E+01,9.87317E+01
2.93500E+01,6.48201E-03,1.96555E+00,1.53544E+01,9.79873E+01
2.94000E+01,6.34995E-03,1.99845E+00,1.54199E+01,1.01089E+02
2.94500E+01,6.47558E-03,1.91358E+00,1.50464E+01,9.98688E+01
2.95000E+01,6.58315E-03,1.93206E+00,1.47291E+01,9.88457E+01
2.95500E+01,6.65353E-03,1.92095E+00,1.45499E+01,1.01389E+02
2.96000E+01,6.75200E-03,2.00402E+00,1.43735E+01,1.00539E+02
2.96500E+01,7.17815E-03,1.92352E+00,1.43932E+01,9.86867E+01
2.97000E+01,7.38884E-03,1.93879E+00,1.42435E+01,1.00557E+02
2.97500E+01,7.30108E-03,1.97782E+00,1.46356E+01,9.95047E+01
2.98000E+01,7.05135E-03,2.01859E+00,1.49470E+01,1.00672E+02
2.98500E+01,6.89156E-03,1.97831E+00,1.52825E+01,1.01327E+02
2.99000E+01,7.18415E-03,2.03538E+00,1.51299E+01,1.00189E+02
2.99500E+01,7.14294E-03,1.98594E+00,1.48649E+01,1.01327E+02
3.00000E+01,7.11298E-03,1.94757E+00,1.55323E+01,9.96610E+01
3.00500E+01,7.10789E-03,1.87688E+00,1.54137E+01,1.00677E+02
3.01000E+01,7.17325E-03,1.92558E+00,1.48555E+01,1.00696E+02
3.01500E+01,7.11233E-03,1.93107E+00,1.50825E+01,1.00181E+02
3.02000E+01,7.26788E-03,1.84414E+00,1.48271E+01,1.00330E+02
3.02500E+01,7.14818E-03,1.87381E+00,1.50695E+01,1.00429E+02
3.03000E+01,7.11527E-03,1.95574E+00,1.50265E+01,9.86601E+01
3.03500E+01,6.90663E-03,2.01466E+00,1.49971E+01,9.86582E+01
3.04000E+01,6.96630E-03,1.95718E+00,1.47436E+01,9.83932E+01
3.04500E+01,7.02720E-03,2.00037E+00,1.48879E+01,1.01071E+02
3.05000E+01,7.02525E-03,2.02452E+00,1.51641E+01,9.94297E+01
3.05500E+01,7.01044E-03,2.07451E+00,1.56765E+01,1.00500E+02
3.06000E+01,7.26470E-03,2.00134E+00,1.53194E+01,1.01203E+02
3.06500E+01,7.73330E-03,2.00076E+00,1.52596E+01,9.96797E+01
3.07000E+01,7.84744E-03,2.02673E+00,1.49353E+01,9.93379E+01
3.07500E+01,7.67061E-03,2.02466E+00,1.50284E+01,1.00738E+02
3.08000E+01,7.44913E-03,2.05450E+00,1.48052E+01,1.00317E+02
3.08500E+01,7.47868E-03,2.06638E+00,1.50481E+01,1.00547E+02
3.09000E+01,7.22722E-03,2.14569E+00,1.51022E+01,9.92518E+01
3.09500E+01,7.28582E-03,2.11790E+00,1.49062E+01,9.95448E+01
3.10000E+01,6.72675E-03,2.04274E+00,1.50150E+01,1.01388E+02
3.10500E+01,6.64694E-03,2.04810E+00,1.51877E+01,1.00161E+02
3.11000E+01,6.56952E-03,2.04573E+00,1.44978E+01,1.00100E+02
3.11500E+01,6.38076E-03,2.01479E+00,1.51381E+01,1.00962E+02
3.12000E+01,6.44106E-03,2.06338E+00,1.52333E+01,1.01044E+02
3.12500E+01,6.30002E-03,2.05307E+00,1.52437E+01,9.96113E+01
3.13000E+01,6.40774E-03,2.09869E+00,1.50663E+01,9.80650E+01
3.13500E+01,6.53086E-03,2.05283E+00,1.51031E+01,9.94352E+01
3.14000E+01,6.83207E-03,2.14827E+00,1.50407E+01,1.00604E+02
3.14500E+01,6.75730E-03,2.12747E+00,1.50765E+01,1.00457E+02
3.15000E+01,6.97953E-03,2.07731E+00,1.52435E+01,1.00919E+02
3.15500E+01,6.95240E-03,2.02188E+00,1.47358E+01,9.96679E+01
3.16000E+01,7.01440E-03,2.02796E+00,1.51208E+01,9.98937E+01
3.16500E+01,7.00851E-03,2.04316E+00,1.53868E+01,9.93558E+01
3.17000E+01,6.75207E-03,2.07372E+00,1.55882E+01,1.00689E+02
3.17500E+01,6.77998E-03,2.04606E+00,1.49409E+01,1.01460E+02
3.18000E+01,6.55769E-03,1.93999E+00,1.48205E+01,9.93518E+01
3.18500E+01,6.51991E-03,1.91278E+00,1.50367E+01,9.93756E+01
3.19000E+01,6.43139E-03,1.90699E+00,1.52105E+01,9.98995E+01
3.19500E+01,6.40658E-03,1.85645E+00,1.52153E+01,1.01031E+02
3.20000E+01,6.45168E-03,1.78766E+00,1.51798E+01,1.01592E+02
3.20500E+01,6.39555E-03,1.76510E+00,1.46567E+01,9.89880E+01
3.21000E+01,6.41074E-03,1.78559E+00,1.45518E+01,9.93935E+01
3.21500E+01,6.16146E-03,1.82173E+00,1.48474E+01,1.00682E+02
3.22000E+01,6.19371E-03,1.78372E+00,1.55841E+01,9.93411E+01
3.22500E+01,5.82773E-03,1.85391E+00,1.47873E+01,1.00355E+02
3.23000E+01,5.98753E-03,1.93527E+00,1.48500E+01,1.00237E+02
3.23500E+01,5.64075E-03,1.94978E+00,1.49653E+01,9.92836E+01
3.24000E+01,5.71404E-03,1.91993E+00,1.50659E+01,1.00951E+02
3.24500E+01,5.56124E-03,1.99126E+00,1.55494E+01,1.00089E+02
3.25000E+01,5.71945E-03,1.99431E+00,1.52347E+01,9.90304E+01
3.25500E+01,5.71014E-03,2.08927E+00,1.48532E+01,1.01675E+02
3.26000E+01,5.78020E-03,2.02370E+00,1.50019E+01,9.99120E+01
3.26500E+01,5.85361E-03,2.00240E+00,1.54794E+01,9.82076E+01
3.27000E+01,5.91339E-03,1.95095E+00,1.51889E+01,9.94400E+01
3.27500E+01,5.90667E-03,1.99819E+00,1.50105E+01,9.95133E+01
3.28000E+01,5.90610E-03,2.03327E+00,1.50514E+01,9.84862E+01
3.28500E+01,5.94729E-03,2.03279E+00,1.50556E+01,9.95341E+01
3.29000E+01,5.76979E-03,2.06684E+00,1.49334E+01,1.00108E+02
3.29500E+01,5.61670E-03,2.07693E+00,1.48775E+01,9.99319E+01
3.30000E+01,5.69270E-03,2.06470E+00,1.51384E+01,9.87229E+01
3.30500E+01,5.77054E-03,2.12294E+00,1.48323E+01,1.00891E+02
3.31000E+01,5.88705E-03,2.01780E+00,1.45843E+01,1.01087E+02
3.31500E+01,5.75421E-03,2.02966E+00,1.45386E+01,1.00770E+02
3.32000E+01,5.57191E-03,2.08726E+00,1.49088E+01,9.99670E+01
3.32500E+01,5.47105E-03,2.16028E+00,1.49959E+01,9.96248E+01
3.33000E+01,5.37276E-03,2.17589E+00,1.49419E+01,1.01156E+02
3.33500E+01,5.20667E-03,2.12437E+00,1.50184E+01,9.87997E+01
3.34000E+01,5.31923E-03,2.10161E+00,1.53525E+01,1.00012E+02
3.34500E+01,5.39382E-03,2.18518E+00,1.51206E+01,1.00679E+02
3.35000E+01,5.56716E-03,2.10589E+00,1.53163E+01,9.84979E+01
3.35500E+01,5.81538E-03,2.00989E+00,1.50904E+01,1.02371E+02
3.36000E+01,6.09678E-03,2.11826E+00,1.52001E+01,9.95131E+01
3.36500E+01,6.10632E-03,2.17541E+00,1.50806E+01,1.00417E+02
3.37000E+01,6.10112E-03,2.17179E+00,1.49529E+01,1.00660E+02
3.37500E+01,6.02625E-03,2.16117E+00,1.47097E+01,1.00360E+02
3.38000E+01,5.70142E-03,2.09048E+00,1.48010E+01,9.98183E+01
3.38500E+01,5.73901E-03,2.11100E+00,1.50511E+01,9.97744E+01
3.39000E+01,5.68185E-03,2.11235E+00,1.51669E+01,1.00547E+02
3.39500E+01,5.63916E-03,2.08106E+00,1.52124E+01,1.01648E+02
3.40000E+01,5.58637E-03,2.09056E+00,1.52782E+01,9.84745E+01
3.40500E+01,5.70072E-03,2.14662E+00,1.51296E+01,1.00393E+02
3.41000E+01,5.81385E-03,2.03294E+00,1.49648E+01,1.00048E+02
3.41500E+01,5.89703E-03,2.06453E+00,1.49972E+01,1.00307E+02
3.42000E+01,5.82223E-03,2.16957E+00,1.47663E+01,9.86758E+01
3.42500E+01,5.77090E-03,2.11082E+00,1.52311E+01,9.85821E+01
3.43000E+01,5.83940E-03,2.13120E+00,1.48040E+01,9.95950E+01
3.43500E+01,6.11222E-03,2.13210E+00,1.51423E+01,1.01899E+02
3.44000E+01,6.03649E-03,2.03494E+00,1.50036E+01,9.91180E+01
3.44500E+01,6.08448E-03,2.05584E+00,1.46212E+01,1.01322E+02
3.45000E+01,6.09189E-03,2.05909E+00,1.48286E+01,1.00089E+02
3.45500E+01,5.95537E-03,2.06151E+00,1.47911E+01,1.01218E+02
3.46000E+01,5.75920E-03,2.04315E+00,1.49989E+01,1.01492E+02
3.46500E+01,5.71730E-03,1.98940E+00,1.46452E+01,9.92216E+01
3.47000E+01,5.57869E-03,2.02611E+00,1.47401E+01,1.00093E+02
3.47500E+01,5.43147E-03,2.07131E+00,1.52824E+01,1.00155E+02
3.48000E+01,5.26496E-03,2.10261E+00,1.46299E+01,1.00226E+02
3.48500E+01,5.32654E-03,2.09026E+00,1.48579E+01,1.00532E+02
3.49000E+01,5.23280E-03,2.04574E+00,1.48444E+01,1.01888E+02
3.49500E+01,5.20902E-03,2.10974E+00,1.44683E+01,1.00134E+02
3.50000E+01,5.18955E-03,2.05664E+00,1.45051E+01,1.01063E+02
3.50500E+01,5.37242E-03,2.05370E+00,1.47810E+01,1.00172E+02
3.51000E+01,5.37226E-03,2.05690E+00,1.50429E+01,1.00238E+02
3.51500E+01,5.49856E-03,2.06640E+00,1.48510E+01,1.01741E+02
3.52000E+01,5.57094E-03,2.01573E+00,1.49410E+01,1.00950E+02
3.52500E+01,5.82354E-03,2.05003E+00,1.46714E+01,9.98459E+01
3.53000E+01,5.97106E-03,2.08174E+00,1.45664E+01,9.96504E+01
3.53500E+01,5.80834E-03,2.04470E+00,1.49683E+01,9.94022E+01
3.54000E+01,5.87589E-03,1.99557E+00,1.49234E+01,9.96730E+01
3.54500E+01,5.82594E-03,1.99529E+00,1.47214E+01,9.91704E+01
3.55000E+01,5.96044E-03,1.94598E+00,1.54896E+01,9.88243E+01
3.55500E+01,5.88316E-03,1.95413E+00,1.53297E+01,1.01088E+02
3.56000E+01,5.78803E-03,1.95312E+00,1.55332E+01,9.78196E+01
3.56500E+01,5.83990E-03,1.87360E+00,1.56625E+01,9.96379E+01
3.57000E+01,5.75624E-03,1.91292E+00,1.52535E+01,9.97791E+01
3.57500E+01,5.68433E-03,1.93786E+00,1.52625E+01,1.00942E+02
3.58000E+01,5.77290E-03,1.91344E+00,1.53245E+01,9.91069E+01
3.58500E+01,5.81539E-03,1.98210E+00,1.48328E+01,9.83409E+01
3.59000E+01,5.68046E-03,1.98204E+00,1.52747E+01,9.82683E+01
3.59500E+01,5.60574E-03,1.97817E+00,1.49426E+01,1.00206E+02
3.60000E+01,5.60491E-03,2.00053E+00,1.53778E+01,1.00697E+02
3.60500E+01,5.59478E-03,2.02864E+00,1.56491E+01,1.00354E+02
3.61000E+01,5.59112E-03,2.08126E+00,1.51621E+01,1.00351E+02
3.61500E+01,5.59527E-03,2.11990E+00,1.50123E+01,1.02003E+02
3.62000E+01,5.59053E-03,2.09915E+00,1.54353E+01,9.93754E+01
3.62500E+01,5.66427E-03,2.03231E+00,1.52803E+01,9.97972E+01
3.63000E+01,5.69187E-03,2.04297E+00,1.55136E+01,1.01169E+02
3.63500E+01,5.81108E-03,1.98641E+00,1.52957E+01,9.96702E+01
3.64000E+01,5.71039E-03,1.96415E+00,1.51515E+01,1.00327E+02
3.64500E+01,5.80859E-03,2.02512E+00,1.52876E+01,1.01572E+02
3.65000E+01,5.79564E-03,2.02656E+00,1.50901E+01,9.96684E+01
3.65500E+01,5.83949E-03,1.98888E+00,1.48204E+01,1.00650E+02
3.66000E+01,6.03765E-03,1.97194E+00,1.52396E+01,1.01533E+02
3.66500E+01,6.18384E-03,1.95027E+00,1.51060E+01,1.01657E+02
3.67000E+01,6.03462E-03,1.98491E+00,1.49360E+01,9.98113E+01
3.67500E+01,6.29819E-03,1.94536E+00,1.51187E+01,9.85893E+01
3.68000E+01,6.12483E-03,1.96506E+00,1.51076E+01,9.97646E+01
3.68500E+01,6.21933E-03,1.96974E+00,1.49200E+01,9.90809E+01
3.69000E+01,6.09848E-03,2.01122E+00,1.53248E+01,9.88219E+01
3.69500E+01,6.04124E-03,1.99120E+00,1.46738E+01,1.00318E+02
3.70000E+01,5.76111E-03,1.95171E+00,1.49024E+01,9.91478E+01
3.70500E+01,5.85475E-03,1.95467E+00,1.48143E+01,9.76504E+01
3.71000E+01,5.94560E-03,1.97920E+00,1.52802E+01,9.95772E+01
3.71500E+01,5.91781E-03,2.02319E+00,1.54881E+01,9.89660E+01
3.72000E+01,6.04106E-03,2.07118E+00,1.48062E+01,9.78248E+01
3.72500E+01,5.94024E-03,2.07448E+00,1.47145E+01,9.93416E+01
3.73000E+01,5.97285E-03,2.08426E+00,1.44676E+01,1.00524E+02
3.73500E+01,6.01685E-03,2.09813E+00,1.48002E+01,9.95726E+01
3.74000E+01,5.98502E-03,2.05704E+00,1.57982E+01,1.00563E+02
